orgId,title,description,version,host,basePath,schemes,tags,summary
4228,고속도로/국도 CCTV 영상 조회_국가교통정보센터,고속도로/국도 CCTV 영상 조회,2.0,api.hyphen.im,,https,고속도로/국도 CCTV 영상 조회_국가교통정보센터,고속도로/국도 CCTV 영상 조회_국가교통정보센터
4229,회원가입_국가교통정보센터,회원가입,2.0,api.hyphen.im,,https,회원가입_국가교통정보센터,회원가입_국가교통정보센터
4232,인증키 발급신청_국가교통정보센터,"※ITS에서 제공하는 api는 인증키 하나로만 사용가능합니다.(이전에 발급한 키가 있다면 인증키 발급신청api 호출 불필요)
인증키 발급신청 후 기관 담당자의 승인은 일정 시간이 소요됩니다.
인증키 발급현황 조회로 신청현황 확인이 가능합니다.",2.0,api.hyphen.im,,https,인증키 발급신청_국가교통정보센터,인증키 발급신청_국가교통정보센터
4235,인증키 발급현황 조회_국가교통정보센터,"※ITS에서 제공하는 api는 인증키 하나로만 사용가능합니다.(이전에 발급한 키가 있다면 인증키 발급신청api 호출 불필요)
인증키 발급신청 후 기관 담당자의 승인은 일정 시간이 소요됩니다.
인증키 발급현황 조회로 신청현황 확인이 가능합니다.",2.0,api.hyphen.im,,https,인증키 발급현황 조회_국가교통정보센터,인증키 발급현황 조회_국가교통정보센터
4237,피해사례 검색_더치트,,2.0,api.hyphen.im,,https,피해사례 검색_더치트,피해사례 검색_더치트
4238,가맹점 수수료율/대금지급주기 조회_여신금융협회(cardsales),가맹점 수수료율/대금지급주기 조회를 할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,가맹점 수수료율/대금지급주기 조회_여신금융협회(cardsales),가맹점 수수료율/대금지급주기 조회_여신금융협회(cardsales)
4239,가맹점정보 조회_여신금융협회(cardsales),가맹점의 정보를 조회할 수 있는 REST API입니다.,2.0,api.hyphen.im,,https,가맹점정보 조회_여신금융협회(cardsales),가맹점정보 조회_여신금융협회(cardsales)
4240,회원가입_여신금융협회(cardsales),"여신금융협회 회원가입을 할 수 있는 REST API입니다. 

* 카드사코드 
   - 01:KB / 03:신한 / 04:비씨 / 11:롯데 / 12:현대 / 13:삼성 / 
     18:씨티 / 19:농협 / 21:하나

1. step(단계) 
 - 1단계 captcha : 보안문자 이미지 요청 
              captchaRefresh : 보안문자 이미지 새로고침
   2단계 captcha :  보안문자 입력 후 SMS인증번호 받기  
   3단계 identityCheck : SMS인증번호 입력 후 회원가입
2. step_input(인증단계 입력값)
  - 1단계 요청시 빈 값
  - 2단계 요청시 1단계 요청에서 받은 보안문자 입력
  - 3단계 요청시 2단계 요청에서 받은 SMS인증번호 입력
3. step_data 
 - 이전 단계에서 step_data 입력",2.0,api.hyphen.im,,https,회원가입_여신금융협회(cardsales),회원가입_여신금융협회(cardsales)
4241,가맹점 카드 추가/삭제_여신금융협회(cardsales),가맹점 카드를 추가/삭제할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,가맹점 카드 추가/삭제_여신금융협회(cardsales),가맹점 카드 추가/삭제_여신금융협회(cardsales)
4242,매출/입금 조회_여신금융협회(cardsales),매출/입금 내역을 조회할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,매출/입금 조회_여신금융협회(cardsales),매출/입금 조회_여신금융협회(cardsales)
4243,기간별승인내역(일별)_여신금융협회(cardsales),일단위 기간별 승인내역을 조회할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,기간별승인내역(일별)_여신금융협회(cardsales),기간별승인내역(일별)_여신금융협회(cardsales)
4244,가맹점 추가/삭제_여신금융협회(cardsales),가맹점을 추가/삭제할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,가맹점 추가/삭제_여신금융협회(cardsales),가맹점 추가/삭제_여신금융협회(cardsales)
4245,기간별매입내역(일별)_여신금융협회(cardsales),일단위 기간별 매입내역을 조회할 수 있는 REST API입니다.,2.0,api.hyphen.im,,https,기간별매입내역(일별)_여신금융협회(cardsales),기간별매입내역(일별)_여신금융협회(cardsales)
4246,비밀번호찾기_여신금융협회(cardsales),비밀번호찾기,2.0,api.hyphen.im,,https,비밀번호찾기_여신금융협회(cardsales),비밀번호찾기_여신금융협회(cardsales)
4247,기간별입금내역(월별)_여신금융협회(cardsales),월단위 기간별 입금내역을 조회할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,기간별입금내역(월별)_여신금융협회(cardsales),기간별입금내역(월별)_여신금융협회(cardsales)
4248,대형가맹점 공시 조회_여신금융협회(crefia),대형가맹점의 공시를 조회할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,대형가맹점 공시 조회_여신금융협회(crefia),대형가맹점 공시 조회_여신금융협회(crefia)
4249,기간별승인내역(월별)_여신금융협회(cardsales),월단위 기간별 승인내역을 조회할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,기간별승인내역(월별)_여신금융협회(cardsales),기간별승인내역(월별)_여신금융협회(cardsales)
4250,아이디찾기_여신금융협회(cardsales),아이디찾기,2.0,api.hyphen.im,,https,아이디찾기_여신금융협회(cardsales),아이디찾기_여신금융협회(cardsales)
4251,카드매출 실적조회_여신금융협회(cardsales),카드 매출의 실적을 조회할 수 있는 REST API입니다.,2.0,api.hyphen.im,,https,카드매출 실적조회_여신금융협회(cardsales),카드매출 실적조회_여신금융협회(cardsales)
4252,기간별매입내역(월별)_여신금융협회(cardsales),월단위 기간별 매입내역을 조회할 수 있는 REST API입니다. ,2.0,api.hyphen.im,,https,기간별매입내역(월별)_여신금융협회(cardsales),기간별매입내역(월별)_여신금융협회(cardsales)
4253,기간별입금내역(일별)_여신금융협회(cardsales),기간별 입금내역을 조회할 수 있는 REST API입니다.,2.0,api.hyphen.im,,https,기간별입금내역(일별)_여신금융협회(cardsales),기간별입금내역(일별)_여신금융협회(cardsales)
4254,회원정보 비밀번호 변경_한국신용정보원,회원정보 비밀번호 변경,2.0,api.hyphen.im,,https,회원정보 비밀번호 변경_한국신용정보원,회원정보 비밀번호 변경_한국신용정보원
4255,아이디 찾기_한국신용정보원,본인인증을 통해 아이디 발송,2.0,api.hyphen.im,,https,아이디 찾기_한국신용정보원,아이디 찾기_한국신용정보원
4256,정액형 보장 통계_한국신용정보원,정액형 보장 통계를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,정액형 보장 통계_한국신용정보원,정액형 보장 통계_한국신용정보원
4257,아이디 중복체크_한국신용정보원,아이디 검증 및 중복 유무 확인,2.0,api.hyphen.im,,https,아이디 중복체크_한국신용정보원,아이디 중복체크_한국신용정보원
4258,회원가입_한국신용정보원,회원가입,2.0,api.hyphen.im,,https,회원가입_한국신용정보원,회원가입_한국신용정보원
4259,본인인증_한국신용정보원,회원가입 후 1회 본인인증,2.0,api.hyphen.im,,https,본인인증_한국신용정보원,본인인증_한국신용정보원
4260,계약현황 조회_한국신용정보원,계약현황 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,계약현황 조회_한국신용정보원,계약현황 조회_한국신용정보원
4261,실손형 보장 계약_한국신용정보원,실손형 보장 계약을 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,실손형 보장 계약_한국신용정보원,실손형 보장 계약_한국신용정보원
4262,회원 기본정보 조회_한국신용정보원,회원 기본정보 조회,2.0,api.hyphen.im,,https,회원 기본정보 조회_한국신용정보원,회원 기본정보 조회_한국신용정보원
4264,회원탈퇴_한국신용정보원,회원탈퇴,2.0,api.hyphen.im,,https,회원탈퇴_한국신용정보원,회원탈퇴_한국신용정보원
4265,비밀번호 찾기_한국신용정보원,본인인증을 통해 임시 비밀번호 발송,2.0,api.hyphen.im,,https,비밀번호 찾기_한국신용정보원,비밀번호 찾기_한국신용정보원
4267,실손형 보장 지급_한국신용정보원,실손형 보장 지급을 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,실손형 보장 지급_한국신용정보원,실손형 보장 지급_한국신용정보원
4268,실손형 보장 통계_한국신용정보원,실손형 보장 통계를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,실손형 보장 통계_한국신용정보원,실손형 보장 통계_한국신용정보원
4271,정액형 보장 계약_한국신용정보원,정액형 보장 계약을 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,정액형 보장 계약_한국신용정보원,정액형 보장 계약_한국신용정보원
4273,지급명세서 등 제출내역(종소세 신고도움)_홈택스,지급명세서 등 제출내역을 확인할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,지급명세서 등 제출내역(종소세 신고도움)_홈택스,지급명세서 등 제출내역(종소세 신고도움)_홈택스
4274,민원처리결과 조회_홈택스,민원처리 결과조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,민원처리결과 조회_홈택스,민원처리결과 조회_홈택스
4277,지급명세서 등 제출내역(MyNTS)_홈택스,지급명세서 등 제출내역을 확인할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,지급명세서 등 제출내역(MyNTS)_홈택스,지급명세서 등 제출내역(MyNTS)_홈택스
4280,부가가치과세표준증명_홈택스,부가가치과세표준증명을 확인할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,부가가치과세표준증명_홈택스,부가가치과세표준증명_홈택스
4281,납세관리인 부가세신고서작성합계표 조회_홈택스,부가세신고서작성합계표 조회할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,납세관리인 부가세신고서작성합계표 조회_홈택스,납세관리인 부가세신고서작성합계표 조회_홈택스
4282,환급금 조회_홈택스,환급금 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,환급금 조회_홈택스,환급금 조회_홈택스
4283,연금건강고용산재 보험료 조회_홈택스,연금건강고용산재 보험료 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,연금건강고용산재 보험료 조회_홈택스,연금건강고용산재 보험료 조회_홈택스
4284,납부할 세액 조회_홈택스,납부할 세액을 조회할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,납부할 세액 조회_홈택스,납부할 세액 조회_홈택스
4285,사업장현황 신고도움 서비스_홈택스,사업장현황 신고도움 서비스를 이용할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,사업장현황 신고도움 서비스_홈택스,사업장현황 신고도움 서비스_홈택스
4286,법인세 중간예납 세액조회_홈택스,법인세 중간예납 세액조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,법인세 중간예납 세액조회_홈택스,법인세 중간예납 세액조회_홈택스
4287,납세관리인 화물운전자복지카드 누계조회_홈택스,화물운전자복지카드 누계조회할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,납세관리인 화물운전자복지카드 누계조회_홈택스,납세관리인 화물운전자복지카드 누계조회_홈택스
4288,납세관리인 사업용신용카드 누계조회_홈택스,납세관리인 사업용신용카드 누계조회할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,납세관리인 사업용신용카드 누계조회_홈택스,납세관리인 사업용신용카드 누계조회_홈택스
4289,납부서 출력_홈택스,납부서를 출력할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,납부서 출력_홈택스,납부서 출력_홈택스
4291,전자고지열람_홈택스,전자고지열람을 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,전자고지열람_홈택스,전자고지열람_홈택스
4292,체납내역 조회_홈택스,체납내역 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,체납내역 조회_홈택스,체납내역 조회_홈택스
4293,부가가치세 신고도움 서비스_홈택스,부가가치세 신고도움 서비스를 이용할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,부가가치세 신고도움 서비스_홈택스,부가가치세 신고도움 서비스_홈택스
4294,고지내역 조회_홈택스,고지내역 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,고지내역 조회_홈택스,고지내역 조회_홈택스
4296,종합소득세 사업소득 원천징수 내역 조회_홈택스,사업소득 원천징수 내역 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,종합소득세 사업소득 원천징수 내역 조회_홈택스,종합소득세 사업소득 원천징수 내역 조회_홈택스
4297,세무신고결과조회(접수증)_홈택스,세금신고결과조회 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,세무신고결과조회(접수증)_홈택스,세무신고결과조회(접수증)_홈택스
4298,세금신고결과조회목록 (다건/목록)_홈택스,세금신고결과조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다. ,2.0,api.hyphen.im,,https,세금신고결과조회목록 (다건/목록)_홈택스,세금신고결과조회목록 (다건/목록)_홈택스
4299,세금신고접수증조회_홈택스,세금신고접수증조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,세금신고접수증조회_홈택스,세금신고접수증조회_홈택스
4300,세금신고내역(MyNTS)_홈택스,세금신고내역을 확인할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,세금신고내역(MyNTS)_홈택스,세금신고내역(MyNTS)_홈택스
4301,계좌간편결제 인증결과조회_하이픈펌뱅킹,계좌간편결제 인증결과조회,2.0,api.hyphen.im,,https,계좌간편결제 인증결과조회_하이픈펌뱅킹,계좌간편결제 인증결과조회_하이픈펌뱅킹
4302,대사리스트 조회_하이픈펌뱅킹,대사리스트 조회,2.0,api.hyphen.im,,https,대사리스트 조회_하이픈펌뱅킹,대사리스트 조회_하이픈펌뱅킹
4303,계좌간편결제 인증요청_하이픈펌뱅킹,계좌간편결제 인증요청,2.0,api.hyphen.im,,https,계좌간편결제 인증요청_하이픈펌뱅킹,계좌간편결제 인증요청_하이픈펌뱅킹
4304,계좌간편결제 환불(송금)_하이픈펌뱅킹,계좌간편결제 환불(송금),2.0,api.hyphen.im,,https,계좌간편결제 환불(송금)_하이픈펌뱅킹,계좌간편결제 환불(송금)_하이픈펌뱅킹
4305,계좌간편결제 출금등록_하이픈펌뱅킹,계좌간편결제 출금등록,2.0,api.hyphen.im,,https,계좌간편결제 출금등록_하이픈펌뱅킹,계좌간편결제 출금등록_하이픈펌뱅킹
4306,계좌간편결제 출금이체_하이픈펌뱅킹,계좌간편결제 출금이체,2.0,api.hyphen.im,,https,계좌간편결제 출금이체_하이픈펌뱅킹,계좌간편결제 출금이체_하이픈펌뱅킹
4309,계좌간편결제 출금해지_하이픈펌뱅킹,계좌간편결제 출금해지,2.0,api.hyphen.im,,https,계좌간편결제 출금해지_하이픈펌뱅킹,계좌간편결제 출금해지_하이픈펌뱅킹
4312,계좌간편결제 출금이체 결과조회_하이픈펌뱅킹,계좌간편결제 출금이체 결과조회,2.0,api.hyphen.im,,https,계좌간편결제 출금이체 결과조회_하이픈펌뱅킹,계좌간편결제 출금이체 결과조회_하이픈펌뱅킹
4314,개인계좌 증권사 잔액조회_증권사,"은행코드
- 209: 유안타증권, 218: KB증권, 225: IBK투자증권, 238: 미래에셋대우증권, 
  240: 삼성증권, 243: 한국투자증권, 261: 교보증권, 264: 키움증권, 
  265: 이베스트증권, 266: SK증권 267: 대신증권, 267C: 크레온(대신) 
  269: 한화투자증권, 270: 하나금융투자 278: 신한투자증권, 279: DB금융투자, 
  280: 유진투자증권, 287: 메리츠증권, 289: NH투자증권, 
  289N: NH나무모바일증권",2.0,api.hyphen.im,,https,개인계좌 증권사 잔액조회_증권사,개인계좌 증권사 잔액조회_증권사
4315,개인계좌 증권사 잔고조회 _증권사,"은행코드
- 209: 유안타증권, 218: KB증권, 225: IBK투자증권, 238: 미래에셋대우증권, 
  240: 삼성증권, 243: 한국투자증권, 261: 교보증권, 264: 키움증권, 
  265: 이베스트증권, 266: SK증권 267: 대신증권, 267C: 크레온(대신) 
  269: 한화투자증권, 270: 하나금융투자 278: 신한투자증권, 279: DB금융투자, 
  280: 유진투자증권, 287: 메리츠증권, 289: NH투자증권, 
  289N: NH나무모바일증권",2.0,api.hyphen.im,,https,개인계좌 증권사 잔고조회 _증권사,개인계좌 증권사 잔고조회 _증권사
4317,개인계좌 증권사 전계좌조회_증권사,"은행코드
- 209: 유안타증권, 218: KB증권, 225: IBK투자증권, 238: 미래에셋대우증권, 
  240: 삼성증권, 243: 한국투자증권, 261: 교보증권, 264: 키움증권, 
  265: 이베스트증권, 266: SK증권 267: 대신증권, 267C: 크레온(대신) 
  269: 한화투자증권, 270: 하나금융투자 278: 신한투자증권, 279: DB금융투자, 
  280: 유진투자증권, 287: 메리츠증권, 289: NH투자증권, 
  289N: NH나무모바일증권",2.0,api.hyphen.im,,https,개인계좌 증권사 전계좌조회_증권사,개인계좌 증권사 전계좌조회_증권사
4318,개인계좌 증권사 거래내역 조회_증권사,"은행코드
- 209: 유안타증권, 218: KB증권, 225: IBK투자증권, 238: 미래에셋대우증권, 
  240: 삼성증권, 243: 한국투자증권, 261: 교보증권, 264: 키움증권, 
  265: 이베스트증권, 266: SK증권 267: 대신증권, 267C: 크레온(대신) 
  269: 한화투자증권, 270: 하나금융투자 278: 신한투자증권, 279: DB금융투자, 
  280: 유진투자증권, 287: 메리츠증권, 289: NH투자증권, 
  289N: NH나무모바일증권",2.0,api.hyphen.im,,https,개인계좌 증권사 거래내역 조회_증권사,개인계좌 증권사 거래내역 조회_증권사
4319,개인계좌 저축은행 거래내역 조회_저축은행,"은행코드 
- 050065:KB, 050062:NH, 050003:OSB, 050007:디비, 050002:애큐온,  
  050067:하나, 102:대신, 103:SBI, 105:웰컴, 106:신한, 050008:스카이,  
  050012:민국, 050014:푸른, 050017:키움예스, 050021:더케이, 050024:조은,  
  050036:유안타, 050048:유진, 050049:예가람, 050064:OK, 050068:JT친애,  
  050101:고려, 050151:인성, 050153:금화, 050158:인천, 050162:모아,  
  050208:유니온, 050209:MS, 050304:안국, 050310:부림, 050313:키움,  
  050314:삼정, 050317:평택, 050320:안양, 050321:영진, 050324:융창,  
  050325:세람, 050328:페퍼, 050330:상상인, 050332:JT, 050334:한화,  
  050351:CK(구 강원), 050403:아주, 050405:청주, 050459:상상인플러스,  
  050460:아산, 050461:오투, 050510:삼호, 050551:한국투자, 050554:대한,  
  050556:동양, 050557:더블, 050566:스마트, 050605:드림,  
  050610:머스트삼일, 050614:참, 050650:IBK, 050651:S&T, 050654:솔브레인,  
  050656:동원제일, 050657:조흥, 050658:진주, 050032:BNK",2.0,api.hyphen.im,,https,개인계좌 저축은행 거래내역 조회_저축은행,개인계좌 저축은행 거래내역 조회_저축은행
4321,개인계좌 저축은행 전계좌조회_저축은행,"은행코드
- 050065:KB, 050062:NH, 050003:OSB, 050007:디비, 050002:애큐온, 
  050067:하나, 102:대신, 103:SBI, 105:웰컴, 106:신한, 050008:스카이, 
  050012:민국, 050014:푸른, 050017:키움예스, 050021:더케이, 050024:조은, 
  050036:유안타, 050048:유진, 050049:예가람, 050064:OK, 050068:JT친애, 
  050101:고려, 050151:인성, 050153:금화, 050158:인천, 050162:모아, 
  050208:유니온, 050209:MS, 050304:안국, 050310:부림, 050313:키움, 
  050314:삼정, 050317:평택, 050320:안양, 050321:영진, 050324:융창, 
  050325:세람, 050328:페퍼, 050330:상상인, 050332:JT, 050334:한화, 
  050351:CK(구 강원), 050403:아주, 050405:청주, 050459:상상인플러스, 
  050460:아산, 050461:오투, 050510:삼호, 050551:한국투자, 050554:대한, 
  050556:동양, 050557:더블, 050566:스마트, 050605:드림, 
  050610:머스트삼일, 050614:참, 050650:IBK, 050651:S&T, 050654:솔브레인, 
  050656:동원제일, 050657:조흥, 050658:진주, 050032:BNK",2.0,api.hyphen.im,,https,개인계좌 저축은행 전계좌조회_저축은행,개인계좌 저축은행 전계좌조회_저축은행
4322,개인계좌 저축은행 잔액조회_저축은행,"은행코드 
- 050065:KB, 050062:NH, 050003:OSB, 050007:디비, 050002:애큐온,  
  050067:하나, 102:대신, 103:SBI, 105:웰컴, 106:신한, 050008:스카이,  
  050012:민국, 050014:푸른, 050017:키움예스, 050021:더케이, 050024:조은,  
  050036:유안타, 050048:유진, 050049:예가람, 050064:OK, 050068:JT친애,  
  050101:고려, 050151:인성, 050153:금화, 050158:인천, 050162:모아,  
  050208:유니온, 050209:MS, 050304:안국, 050310:부림, 050313:키움,  
  050314:삼정, 050317:평택, 050320:안양, 050321:영진, 050324:융창,  
  050325:세람, 050328:페퍼, 050330:상상인, 050332:JT, 050334:한화,  
  050351:CK(구 강원), 050403:아주, 050405:청주, 050459:상상인플러스,  
  050460:아산, 050461:오투, 050510:삼호, 050551:한국투자, 050554:대한,  
  050556:동양, 050557:더블, 050566:스마트, 050605:드림,  
  050610:머스트삼일, 050614:참, 050650:IBK, 050651:S&T, 050654:솔브레인,  
  050656:동원제일, 050657:조흥, 050658:진주, 050032:BNK",2.0,api.hyphen.im,,https,개인계좌 저축은행 잔액조회_저축은행,개인계좌 저축은행 잔액조회_저축은행
4324,개인계좌 증권사 자산거래내역 조회_증권사,"은행코드
- 209: 유안타증권, 218: KB증권, 225: IBK투자증권, 238: 미래에셋대우증권, 
  240: 삼성증권, 243: 한국투자증권, 261: 교보증권, 264: 키움증권, 
  265: 이베스트증권, 266: SK증권 267: 대신증권, 267C: 크레온(대신) 
  269: 한화투자증권, 270: 하나금융투자 278: 신한투자증권, 279: DB금융투자, 
  280: 유진투자증권, 287: 메리츠증권, 289: NH투자증권, 
  289N: NH나무모바일증권",2.0,api.hyphen.im,,https,개인계좌 증권사 자산거래내역 조회_증권사,개인계좌 증권사 자산거래내역 조회_증권사
4325,부가세예정고지 세액_홈택스,부가세예정고지 세액을 확인할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,부가세예정고지 세액_홈택스,부가세예정고지 세액_홈택스
4326,신용카드 매출자료 조회_홈택스,신용카드 매출자료 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,신용카드 매출자료 조회_홈택스,신용카드 매출자료 조회_홈택스
4327,체납 내역(MyNTS)_홈택스,체납 내역을 확인할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,체납 내역(MyNTS)_홈택스,체납 내역(MyNTS)_홈택스
4329,사업용계좌 신고현황 조회_홈택스,사업용계좌 신고현황 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,사업용계좌 신고현황 조회_홈택스,사업용계좌 신고현황 조회_홈택스
4330,부가세 수임납세자 예정고지 조회_홈택스,부가세 수임납세자 예정고지 조회를 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 사용할 수 있습니다.,2.0,api.hyphen.im,,https,부가세 수임납세자 예정고지 조회_홈택스,부가세 수임납세자 예정고지 조회_홈택스
4333,민원증명 원본확인_홈택스,민원증명 원본확인을 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,민원증명 원본확인_홈택스,민원증명 원본확인_홈택스
4336,종합소득세 신고도움 서비스_홈택스,종합소득세 신고도움 서비스를 이용할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,종합소득세 신고도움 서비스_홈택스,종합소득세 신고도움 서비스_홈택스
4338,사업용신용카드 매입세액 공제 확인/변경_홈택스,사업용신용카드 매입세액 공제 확인/변경 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,사업용신용카드 매입세액 공제 확인/변경_홈택스,사업용신용카드 매입세액 공제 확인/변경_홈택스
4339,본인서명 사실 확인_정부24,본인서명 사실 확인을 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,본인서명 사실 확인_정부24,본인서명 사실 확인_정부24
4340,주민등록증 진위확인_정부24,주민등록증 진위확인을 할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,주민등록증 진위확인_정부24,주민등록증 진위확인_정부24
4342,소득확인증명(개인종합자산관리계좌)_홈택스,소득확인증명을 확인할 수 있는 REST API입니다. 회원가입 시 받은 user-id와 HKey를 header에 같이 전송하면 상품신청 후 바로 사용할 수 있습니다.,2.0,api.hyphen.im,,https,소득확인증명(개인종합자산관리계좌)_홈택스,소득확인증명(개인종합자산관리계좌)_홈택스
