api_id,api_title,field_path,description,type,example
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.outB6001[].list[].anulSumAmt,납입금액계,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.outB6001[].list[].sipNm,종피보험자,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.outB6001[].list[].pmtMthdClNm,납입방법,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.outB6001[].pmtAmtSum,납부금액 합계,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.outB6001[].ntfAmtSum,고지금액 합계,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.errMsg,에러메세지,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.totSumAmt,합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0001.errYn,"에러코드(Y : 오류, N : 정상)",string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012,G0012 신용카드,object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.attrYr,귀속년도,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001,리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].anulAmt,사용자 합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].txprNm,사용자,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].tdmrAnulAmt,전통시장합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].cnt,내역건수,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].txprDiv,사용자 구분(본인 / 가족),string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list,신용카드 리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].orgnDscmNo,사업자번호,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].tdmrAnulSumAmt,전통시장금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].pyrAnulSumAmt,전년도 사용금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].cardKndNm,카드구분,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].orgnNm,상호,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].mlist,세부 금액 리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].mlist[].date,세부 날짜,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].mlist[].amt,세부 금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].pyrTdmrAnulSumAmt,전년도 사용금액(전통시장),string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].cardUspcNm,카드종류,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.outB6001[].list[].gnrlAnulSumAmt,공제대상금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.errMsg,에러메세지,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.totSumAmt,합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0012.errYn,"에러코드(Y : 오류, N : 정상)",string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020,G0020 기부금,object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.attrYr,귀속년도,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001,리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].anulAmt,기부자 합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].txprNm,기부자,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].cnt,내역건수,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].txprDiv,사용자 구분(본인 / 가족),string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list,,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].conbSumAmt,기부금합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].pmtAmt,공제대상금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].conbKndNm,유형,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].sbmsTxprDscmNo,사업자번호,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].sbmsTxprNm,단체명,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].mlist,세부 금액 리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].mlist[].date,세부 날짜,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].mlist[].amt,세부 금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.outB6001[].list[].dntSbdyAplnAmt,기부장려금신청금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.errMsg,에러메세지,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.totSumAmt,합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0020.errYn,"에러코드(Y : 오류, N : 정상)",string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031,G0031 국민연금,object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.attrYr,귀속년도,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001,리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].anulAmt,가입자합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].txprNm,가입자,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].cnt,내역건수,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].txprDiv,사용자 구분(본인 / 가족),string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].list,국민연금 리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].list[].pmtAmt,납부금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].list[].mlist,세부 금액 리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].list[].mlist[].date,세부 날짜,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].list[].mlist[].amt,세부 금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].list[].npKndNm,구분,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].list[].ntfAmt,고지금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].pmtAmtSum,납부금액 합계,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.outB6001[].ntfAmtSum,고지금액 합계,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.errMsg,에러메세지,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.totSumAmt,합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0031.errYn,"에러코드(Y : 오류, N : 정상)",string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030,G0030 건강보험,object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.attrYr,귀속년도,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001,리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].anulAmt,가입자합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].txprNm,가입자,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].cnt,내역건수,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].txprDiv,사용자 구분(본인 / 가족),string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list,건강보험 리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list[].pmtAmt,납부금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list[].hiKndNm,구분,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list[].hiClNm,종류,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list[].mlist,세부 금액 리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list[].mlist[].date,세부 날짜,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list[].mlist[].amt,세부 금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].list[].ntfAmt,고지금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].pmtAmtSum,납부금액 합계,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.outB6001[].ntfAmtSum,고지금액 합계,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.errMsg,에러메세지,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.totSumAmt,합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0030.errYn,"에러코드(Y : 오류, N : 정상)",string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041,G0041 장애인증명서,object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.attrYr,귀속년도,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001,리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].anulAmt,가입자합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].txprNm,가입자,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].cnt,내역건수,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].txprDiv,사용자 구분(본인 / 가족),string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].list,리스트,array of object,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].list[].incDdcDsbrNm,장애내용,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].list[].txprNm,성명,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].list[].incDdcDsbrCd,장애내용코드,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].list[].isnOrgnNm,발급기관,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.outB6001[].list[].isnOrgnDscmNo,사업자번호,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.errMsg,에러메세지,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.totSumAmt,합계금액,string,
4085,연말정산간소화 자료 조회(복수코드)_홈택스,data.info.G0041.errYn,"에러코드(Y : 오류, N : 정상)",string,
4087,표준재무제표 증명_홈택스,common,공통부,object,
4087,표준재무제표 증명_홈택스,common.userTrNo,사용자 거래고유번호(사용자 생성),string,
4087,표준재무제표 증명_홈택스,common.hyphenTrNo,하이픈 고유거래번호(하이픈 생성),string,
4087,표준재무제표 증명_홈택스,common.errMsg,오류메세지,string,
4087,표준재무제표 증명_홈택스,common.errYn,"오류여부(Y : 오류, N : 정상)",string,
4087,표준재무제표 증명_홈택스,data,개별부,object,
4087,표준재무제표 증명_홈택스,data.bmanBscInfrInqrDVO,,object,
4087,표준재무제표 증명_홈택스,data.bmanBscInfrInqrDVO.txprDclsCd,구분(개인:210/법인:250),string,
4087,표준재무제표 증명_홈택스,data.cookie,"세션정보(홈택스 다른 요청 시 해당 세션정보 ""cookieData""에 입력)",string,
4087,표준재무제표 증명_홈택스,data.pdfHex,pdf Hex,string,
4087,표준재무제표 증명_홈택스,data.stepData,로그인 사용데이터(내부용) *요청시 stepMode가 step인 경우 다음 단계 stepData에 입력,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOList01,표준 대차대조표(법인/금융),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOList01[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOList01[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOList01[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList06,기타원가명세서(법인),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList06[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList06[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList06[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList04,분양원가명세서(법인),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList04[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList04[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList04[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList05,운송원가명세서(법인),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList05[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList05[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList05[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList2,표준원가명세서(우측항목),array of object,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList2[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList2[].crtAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList2[].frmlClusNm,계정과목,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList1,표준 손익계산서(개인),array of object,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList1[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList1[].crtAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList1[].frmlClusNm,계정과목,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList02,공사원가명세서(법인),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList02[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList02[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList02[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO,,object,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.cvarFnmJnt,대표자명,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.txnrmStrtYm,귀속연도,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.cerCvaIsnNo,발급번호,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.cvaChrgDprtNm,담당부서,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.cvaChrgTelno,연락처,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.cvarRoadNmAdr,사업장,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.cvaChrgOgzFrmyNm,발급기관,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.rcatNo,접수번호,string,
4087,표준재무제표 증명_홈택스,data.cerpBscInfrDVO.cvaChrgFnm,담당자,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList03,임대원가명세서(법인),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList03[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList03[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList03[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOPndlList01,표준 손익계산서(법인/금융),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOPndlList01[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOPndlList01[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOPndlList01[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList01,제조원가명세서(법인),array of object,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList01[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList01[].debAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.fnstBrkdDVOAdddList01[].rptrInptAcntSbjCntn,계정과목,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList2,표준원가명세서(좌측항목),array of object,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList2[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList2[].crtAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtLeftDVOList2[].frmlClusNm,계정과목,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList,표준 대차대조표(개인),array of object,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList[].frmlClusRfrnNo,코드,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList[].crtAmt,금액,string,
4087,표준재무제표 증명_홈택스,data.agitxFnstTrtRightDVOList[].frmlClusNm,계정과목,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",common,공통부,object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",common.userTrNo,사용자 거래고유번호(사용자 생성),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",common.hyphenTrNo,하이픈 고유거래번호(하이픈 생성),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",common.errMsg,응답메세지,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",common.errYn,"오류여부(Y : 오류, N : 정상)",string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info,연말정산간소화 소득/세액공제 조회,array of object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009,G0009 개인연금저축/연금계좌,object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.attrYr,귀속년도,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001,리스트,array of object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].anulAmt,사용자합계금액(개인연금저축),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].txprNm,사용자,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].cnt3,내역건수(퇴직연금),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3,퇴직연금 리스트,array of object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].ctrEndDt,확인기간 종료일,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].sbmsBmanNm,상호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].sbmsDscmNo,사업자번호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].anulSumAmt,순납입금액(ISA계좌만기전환순납입금액포함),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].rtpnClNm,연금구분,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].totaSum,합계,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].wthdAmt,당해연도 납입금액 중 인출금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].isaAccExCnvrWthdAmt,ISA계좌만기전환 인출금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].ctrStrtDt,확인기간 시작일,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].scrtNo,계좌번호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].isaAccExCnvrDdcTrgtAmt,ISA계좌만기전환 납입금액 중 인출금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].pymAmt,당해연도 납입금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list3[].isaAccExCnvrPymAmt,ISA계좌만기전환 납입금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].cnt2,내역건수(연금저축),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2,연금저축 리스트,array of object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].wthdAmt,당해연도 납입금액 중 인출금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].isaAccExCnvrWthdAmt,ISA계좌만기전환 인출금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].ctrStrtDt,확인기간 시작일,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].ctrEndDt,확인기간 종료일,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].sbmsBmanNm,상호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].sbmsDscmNo,사업자번호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].scrtNo,계좌/증권번호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].anulSumAmt,순납입금액(ISA계좌만기전환순납입금액포함),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].isaAccExCnvrDdcTrgtAmt,ISA계좌만기전환 납입금액 중 인출금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].pymAmt,당해연도 납입금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].isaAccExCnvrPymAmt,ISA계좌만기전환 납입금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list2[].totaSum,합계,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].anulAmt3,사용자합계금액(퇴직연금),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].cnt,내역건수(개인연금저축),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].anulAmt2,사용자합계금액(연금저축),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].txprDiv,사용자 구분(본인 / 가족),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list,개인연금저축 리스트,array of object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list[].sbmsBmanNm,상호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list[].scrtNo,계좌/증권번호,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list[].anulSumAmt,합계,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.outB6001[].list[].totaSum,납입금액 계,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.errMsg,에러메세지,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.totSumAmt,합계금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0009.errYn,"에러코드(Y : 오류, N : 정상)",string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019,G0019 소기업/소상공인 공제부금,object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.attrYr,귀속년도,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.outB6001,리스트,array of object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.outB6001[].anulAmt,가입자 합계금액,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.outB6001[].txprNm,가입자,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.outB6001[].cnt,내역건수,string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.outB6001[].txprDiv,사용자 구분(본인 / 가족),string,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.outB6001[].list,,array of object,
4088,"연말정산간소화 자료 조회(복수코드, 복수연도)_홈택스",info[].G0019.outB6001[].list[].ctrStrtDt,대상기간 시작일,string,
